filename,width,height,class,xmin,ymin,xmax,ymax
56.avi_frame290000.jpeg,800,450,Pickup,261,239,382,318
56.avi_frame290000.jpeg,800,450,SUV,532,276,735,378
56.avi_frame290000.jpeg,800,450,Truck,81,150,163,259
71.avi_frame110000.jpeg,800,450,Truck,375,239,664,369
71.avi_frame110000.jpeg,800,450,Transit,164,186,254,269
71.avi_frame110000.jpeg,800,450,SmallTruck,0,232,123,344
71.avi_frame110000.jpeg,800,450,SUV,0,289,203,410
27.avi_frame250000.jpeg,800,450,Truck,230,116,302,190
27.avi_frame250000.jpeg,800,450,Taxi,51,209,211,300
62.avi_frame140000.jpeg,800,450,SharedTaxi,84,242,199,340
62.avi_frame140000.jpeg,800,450,SharedTaxi,127,267,335,396
4.MP4_frame799068.jpeg,1280,720,Bus,1222,188,1276,262
4.MP4_frame799068.jpeg,1280,720,Truck,1096,148,1168,199
4.MP4_frame799068.jpeg,1280,720,Transit,0,269,256,588
4.MP4_frame799068.jpeg,1280,720,Transit,959,138,1023,194
16.avi_frame245000.jpeg,800,450,Pickup,0,278,309,440
16.avi_frame245000.jpeg,800,450,Truck,225,105,303,196
16.avi_frame245000.jpeg,800,450,Private,462,216,575,290
4.MP4_frame2274024.jpeg,1280,720,Truck,1218,190,1280,309
4.MP4_frame2274024.jpeg,1280,720,Truck,65,96,166,165
4.MP4_frame2274024.jpeg,1280,720,Truck,0,127,217,267
2.MP4_frame2345326.jpeg,1280,720,Taxi,353,281,541,373
2.MP4_frame2345326.jpeg,1280,720,Pickup,760,267,873,360
2.MP4_frame2345326.jpeg,1280,720,Private,828,229,898,278
2.MP4_frame2345326.jpeg,1280,720,Private,552,221,660,272
2.MP4_frame2345326.jpeg,1280,720,Private,313,224,410,278
2.MP4_frame2345326.jpeg,1280,720,Bus,1117,228,1238,386
2.MP4_frame2345326.jpeg,1280,720,Transit,838,261,1174,446
2.MP4_frame2345326.jpeg,1280,720,Transit,74,235,237,367
8.MP4_frame1425949.jpeg,1280,720,Bus,502,202,780,299
8.MP4_frame1425949.jpeg,1280,720,Transit,965,253,1072,344
15.avi_frame80000.jpeg,800,450,Truck,264,117,345,189
15.avi_frame80000.jpeg,800,450,SharedTaxi,214,135,251,169
8.MP4_frame2764283.jpeg,1280,720,Truck,1081,212,1126,270
8.MP4_frame2764283.jpeg,1280,720,Commercial,211,278,340,374
8.MP4_frame2764283.jpeg,1280,720,Pickup,508,230,635,292
4.MP4_frame359068.jpeg,1280,720,Truck,1025,131,1098,202
4.MP4_frame359068.jpeg,1280,720,Bus,1170,188,1268,280
4.MP4_frame359068.jpeg,1280,720,Truck,1231,208,1280,309
4.MP4_frame359068.jpeg,1280,720,Bus,0,143,266,531
4.MP4_frame359068.jpeg,1280,720,Pickup,534,146,691,217
25.avi_frame190000.jpeg,800,450,SharedTaxi,458,153,548,212
25.avi_frame190000.jpeg,800,450,SharedTaxi,137,168,254,247
25.avi_frame190000.jpeg,800,450,Private,361,230,515,317
25.avi_frame190000.jpeg,800,450,Private,286,177,345,230
25.avi_frame190000.jpeg,800,450,Pickup,322,157,400,205
25.avi_frame190000.jpeg,800,450,Private,150,204,282,283
25.avi_frame190000.jpeg,800,450,Private,41,205,162,274
25.avi_frame190000.jpeg,800,450,Private,748,205,800,260
25.avi_frame190000.jpeg,800,450,Private,731,173,800,212
47.avi_frame100000.jpeg,800,450,SmallTruck,96,185,148,233
47.avi_frame100000.jpeg,800,450,Jeep,165,206,223,260
7.MP4_frame3869263.jpeg,1280,720,Truck,254,194,339,276
8.MP4_frame4046083.jpeg,1280,720,Bus,170,236,370,372
8.MP4_frame4046083.jpeg,1280,720,Bus,0,269,154,574
8.MP4_frame2435949.jpeg,1280,720,Pickup,727,224,830,281
8.MP4_frame2435949.jpeg,1280,720,Truck,408,202,736,460
8.MP4_frame2435949.jpeg,1280,720,Bus,250,208,404,286
8.MP4_frame2435949.jpeg,1280,720,Truck,161,228,197,281
8.MP4_frame2435949.jpeg,1280,720,Commercial,188,232,225,274
81.avi_frame215000.jpeg,800,450,SharedTaxi,747,318,800,448
81.avi_frame215000.jpeg,800,450,SharedTaxi,7,116,157,215
81.avi_frame215000.jpeg,800,450,Minivan,231,58,285,85
60.avi_frame230000.jpeg,800,450,SharedTaxi,106,240,218,342
60.avi_frame230000.jpeg,800,450,Pickup,342,226,445,283
60.avi_frame230000.jpeg,800,450,Pickup,458,253,557,330
85.avi_frame205000.jpeg,800,450,Truck,309,39,389,81
85.avi_frame205000.jpeg,800,450,Truck,82,23,295,86
85.avi_frame205000.jpeg,800,450,Commercial,338,165,698,408
85.avi_frame205000.jpeg,800,450,Commercial,117,114,324,270
9.MP4_frame295000.jpeg,1280,720,Private,243,297,354,379
9.MP4_frame295000.jpeg,1280,720,Private,564,230,665,289
9.MP4_frame295000.jpeg,1280,720,Taxi,1084,279,1144,335
9.MP4_frame295000.jpeg,1280,720,Private,1150,359,1280,487
9.MP4_frame295000.jpeg,1280,720,Private,0,493,389,716
67.avi_frame10000.jpeg,800,450,Transit,103,191,192,286
2.MP4_frame3285326.jpeg,1280,720,Bus,0,218,126,317
2.MP4_frame3285326.jpeg,1280,720,Taxi,173,283,330,372
2.MP4_frame3285326.jpeg,1280,720,SUV,778,210,845,255
4.MP4_frame4848530.jpeg,1280,720,Motorcycle,789,148,838,202
4.MP4_frame4848530.jpeg,1280,720,Motorcycle,348,129,397,177
53.avi_frame265000.jpeg,800,450,Commercial,104,189,183,274
9.MP4_frame30000.jpeg,1280,720,SmallTruck,175,237,222,284
5.MP4_frame450000.jpeg,1280,720,Bus,891,120,1007,188
5.MP4_frame450000.jpeg,1280,720,Taxi,256,112,358,163
4.MP4_frame2369024.jpeg,1280,720,Bus,965,133,1076,212
39.avi_frame165000.jpeg,800,450,Truck,104,188,209,290
39.avi_frame165000.jpeg,800,450,Pickup,83,362,457,448
8.MP4_frame4461083.jpeg,1280,720,Private,428,325,645,436
8.MP4_frame4461083.jpeg,1280,720,SUV,699,228,806,286
8.MP4_frame4461083.jpeg,1280,720,Truck,161,233,295,361
8.MP4_frame4461083.jpeg,1280,720,Private,415,292,586,366
8.MP4_frame4461083.jpeg,1280,720,SUV,275,268,384,343
45.avi_frame75000.jpeg,800,450,Truck,0,196,242,354
45.avi_frame75000.jpeg,800,450,Commercial,442,244,648,351
45.avi_frame75000.jpeg,800,450,Pickup,204,275,347,380
45.avi_frame75000.jpeg,800,450,SharedTaxi,87,201,152,259
45.avi_frame75000.jpeg,800,450,Pickup,0,368,297,449
108.avi_frame170000.jpeg,800,450,SharedTaxi,366,216,655,413
8.MP4_frame4101083.jpeg,1280,720,Transit,577,233,774,356
44.avi_frame245000.jpeg,800,450,Truck,125,169,191,232
86.avi_frame175000.jpeg,800,450,Commercial,182,41,252,79
14.avi_frame170000.jpeg,800,450,Truck,410,122,513,182
14.avi_frame170000.jpeg,800,450,Motorcycle,719,169,761,212
14.avi_frame170000.jpeg,800,450,Truck,248,162,575,369
14.avi_frame170000.jpeg,800,450,Private,744,174,800,215
2.MP4_frame2180326.jpeg,1280,720,Transit,805,249,1095,401
2.MP4_frame2180326.jpeg,1280,720,Pickup,785,194,845,239
2.MP4_frame2180326.jpeg,1280,720,Minivan,221,235,341,312
2.MP4_frame2180326.jpeg,1280,720,Commercial,1243,282,1280,391
31.avi_frame80000.jpeg,800,450,Truck,116,173,223,295
66.avi_frame72800.jpeg,800,450,SmallTruck,0,300,342,449
66.avi_frame72800.jpeg,800,450,SharedTaxi,191,211,273,283
66.avi_frame72800.jpeg,800,450,SharedTaxi,121,215,194,282
72.avi_frame75000.jpeg,800,450,Truck,0,210,480,449
106.avi_frame213650.jpeg,800,450,SUV,65,134,212,229
5.MP4_frame3768166.jpeg,1280,720,Commercial,1179,171,1236,210
5.MP4_frame3768166.jpeg,1280,720,Commercial,990,194,1157,322
5.MP4_frame3768166.jpeg,1280,720,Taxi,696,354,1052,584
5.MP4_frame3768166.jpeg,1280,720,Truck,220,82,382,184
5.MP4_frame3768166.jpeg,1280,720,Bus,0,96,101,169
122.avi_frame127899.jpeg,800,450,Commercial,523,153,778,296
122.avi_frame127899.jpeg,800,450,Private,417,68,454,89
122.avi_frame127899.jpeg,800,450,Private,311,61,359,87
122.avi_frame127899.jpeg,800,450,Transit,233,41,312,85
122.avi_frame127899.jpeg,800,450,Truck,98,31,216,83
122.avi_frame127899.jpeg,800,450,Commercial,216,106,387,212
122.avi_frame127899.jpeg,800,450,SmallTruck,382,151,635,277
122.avi_frame127899.jpeg,800,450,Private,65,99,157,148
122.avi_frame127899.jpeg,800,450,Truck,122,67,248,147
64.avi_frame95000.jpeg,800,450,SmallTruck,95,183,194,272
64.avi_frame95000.jpeg,800,450,SUV,125,278,319,399
64.avi_frame95000.jpeg,800,450,Private,0,275,96,397
64.avi_frame95000.jpeg,800,450,SharedTaxi,47,237,163,333
64.avi_frame95000.jpeg,800,450,Private,91,261,215,354
119.avi_frame60000.jpeg,800,450,Truck,93,57,242,130
119.avi_frame60000.jpeg,800,450,SUV,215,132,334,199
119.avi_frame60000.jpeg,800,450,SUV,179,55,239,85
119.avi_frame60000.jpeg,800,450,Private,248,59,300,84
119.avi_frame60000.jpeg,800,450,Private,360,74,406,98
119.avi_frame60000.jpeg,800,450,Truck,463,58,545,102
119.avi_frame60000.jpeg,800,450,Truck,429,52,495,88
119.avi_frame60000.jpeg,800,450,Private,394,67,432,88
119.avi_frame60000.jpeg,800,450,Private,349,63,390,84
119.avi_frame60000.jpeg,800,450,Private,302,60,348,86
119.avi_frame60000.jpeg,800,450,Private,47,99,132,143
119.avi_frame60000.jpeg,800,450,SharedTaxi,121,98,238,168
119.avi_frame60000.jpeg,800,450,Private,344,173,499,244
86.avi_frame170000.jpeg,800,450,Commercial,190,42,262,79
67.avi_frame115000.jpeg,800,450,Truck,83,155,146,232
67.avi_frame115000.jpeg,800,450,SUV,250,338,520,449
15.avi_frame185000.jpeg,800,450,SharedTaxi,214,134,256,172
15.avi_frame185000.jpeg,800,450,SharedTaxi,0,305,91,423
93.avi_frame295000.jpeg,800,450,Pickup,88,138,260,236
67.avi_frame270000.jpeg,800,450,SharedTaxi,90,193,142,237
67.avi_frame270000.jpeg,800,450,Private,644,342,800,449
67.avi_frame270000.jpeg,800,450,SharedTaxi,124,219,203,294
67.avi_frame270000.jpeg,800,450,Private,1,292,85,385
67.avi_frame270000.jpeg,800,450,Private,110,215,153,259
41.avi_frame135000.jpeg,800,450,Truck,149,168,270,245
41.avi_frame135000.jpeg,800,450,SharedTaxi,335,220,435,286
41.avi_frame135000.jpeg,800,450,Truck,200,202,342,301
45.avi_frame250000.jpeg,800,450,SharedTaxi,113,231,200,316
45.avi_frame250000.jpeg,800,450,SharedTaxi,90,199,147,248
4.MP4_frame5033530.jpeg,1280,720,Bus,102,105,327,175
4.MP4_frame5033530.jpeg,1280,720,Taxi,360,119,456,186
4.MP4_frame5033530.jpeg,1280,720,Taxi,299,137,381,188
4.MP4_frame5033530.jpeg,1280,720,Transit,1033,199,1181,332
31.avi_frame20000.jpeg,800,450,Pickup,361,235,454,291
31.avi_frame20000.jpeg,800,450,Private,196,212,261,249
115.avi_frame75000.jpeg,800,450,Truck,519,124,799,318
115.avi_frame75000.jpeg,800,450,SharedTaxi,372,160,551,263
115.avi_frame75000.jpeg,800,450,SharedTaxi,96,85,195,141
2.MP4_frame3290326.jpeg,1280,720,Taxi,196,280,367,381
2.MP4_frame3290326.jpeg,1280,720,Bus,0,217,126,321
2.MP4_frame3290326.jpeg,1280,720,SUV,766,212,837,255
2.MP4_frame3290326.jpeg,1280,720,SUV,324,224,417,274
78.avi_frame170000.jpeg,800,450,SharedTaxi,217,317,502,449
13.avi_frame165000.jpeg,800,450,SharedTaxi,219,135,255,166
13.avi_frame165000.jpeg,800,450,SUV,352,146,404,181
3.MP4_frame301424.jpeg,1280,720,Motorcycle,748,143,802,196
3.MP4_frame301424.jpeg,1280,720,Bus,835,125,1056,222
3.MP4_frame301424.jpeg,1280,720,Truck,0,371,349,717
3.MP4_frame301424.jpeg,1280,720,Bus,864,117,978,160
25.avi_frame265000.jpeg,800,450,Truck,422,117,549,205
25.avi_frame265000.jpeg,800,450,Commercial,687,197,800,306
25.avi_frame265000.jpeg,800,450,Truck,496,135,584,253
25.avi_frame265000.jpeg,800,450,Private,4,311,296,444
5.MP4_frame185000.jpeg,1280,720,Truck,701,92,883,172
5.MP4_frame185000.jpeg,1280,720,Transit,858,134,980,216
5.MP4_frame185000.jpeg,1280,720,Truck,429,83,677,207
5.MP4_frame185000.jpeg,1280,720,Commercial,880,191,1067,374
4.MP4_frame769068.jpeg,1280,720,SUV,379,127,474,188
4.MP4_frame769068.jpeg,1280,720,Transit,165,104,281,174
4.MP4_frame769068.jpeg,1280,720,Bus,46,87,198,170
124.avi_frame100000.jpeg,800,450,Taxi,92,56,161,85
124.avi_frame100000.jpeg,800,450,SUV,646,318,798,447
124.avi_frame100000.jpeg,800,450,Private,293,229,517,353
124.avi_frame100000.jpeg,800,450,Private,444,67,482,90
124.avi_frame100000.jpeg,800,450,Pickup,398,63,445,88
124.avi_frame100000.jpeg,800,450,Private,357,63,401,87
124.avi_frame100000.jpeg,800,450,Private,312,56,357,74
124.avi_frame100000.jpeg,800,450,Minivan,373,55,417,78
124.avi_frame100000.jpeg,800,450,Private,309,62,355,85
124.avi_frame100000.jpeg,800,450,Private,253,61,304,85
124.avi_frame100000.jpeg,800,450,SUV,195,57,254,84
124.avi_frame100000.jpeg,800,450,Private,175,48,223,76
124.avi_frame100000.jpeg,800,450,SUV,88,48,151,73
4.MP4_frame274068.jpeg,1280,720,Bus,375,73,613,160
4.MP4_frame274068.jpeg,1280,720,Transit,50,110,141,167
4.MP4_frame459068.jpeg,1280,720,Bus,626,172,1180,424
4.MP4_frame459068.jpeg,1280,720,Taxi,546,114,642,158
77.avi_frame213000.jpeg,800,450,Taxi,373,236,464,289
118.avi_frame108300.jpeg,800,450,Bus,426,56,522,100
118.avi_frame108300.jpeg,800,450,SUV,593,234,797,338
118.avi_frame108300.jpeg,800,450,Private,619,226,799,288
118.avi_frame108300.jpeg,800,450,Private,472,181,596,249
118.avi_frame108300.jpeg,800,450,Private,382,187,550,267
118.avi_frame108300.jpeg,800,450,Private,360,149,440,207
118.avi_frame108300.jpeg,800,450,Private,245,139,377,212
118.avi_frame108300.jpeg,800,450,Private,251,122,307,165
118.avi_frame108300.jpeg,800,450,Minivan,139,109,269,181
118.avi_frame108300.jpeg,800,450,SmallTruck,105,68,232,136
118.avi_frame108300.jpeg,800,450,Private,53,102,145,148
118.avi_frame108300.jpeg,800,450,Private,362,63,409,87
118.avi_frame108300.jpeg,800,450,Private,319,61,366,84
118.avi_frame108300.jpeg,800,450,Private,217,58,272,84
118.avi_frame108300.jpeg,800,450,Private,78,53,136,81
118.avi_frame108300.jpeg,800,450,SUV,147,53,212,81
88.avi_frame120000.jpeg,800,450,SUV,303,134,430,200
88.avi_frame120000.jpeg,800,450,SharedTaxi,168,100,279,160
88.avi_frame120000.jpeg,800,450,SharedTaxi,0,102,51,178
88.avi_frame120000.jpeg,800,450,SUV,362,215,602,371
88.avi_frame120000.jpeg,800,450,Private,80,104,169,155
88.avi_frame120000.jpeg,800,450,Private,188,161,358,284
88.avi_frame120000.jpeg,800,450,Private,281,62,325,86
88.avi_frame120000.jpeg,800,450,Private,212,61,265,85
7.MP4_frame4104263.jpeg,1280,720,Bus,225,232,646,436
7.MP4_frame4104263.jpeg,1280,720,Private,1079,263,1144,323
7.MP4_frame4104263.jpeg,1280,720,Private,985,269,1060,336
7.MP4_frame4104263.jpeg,1280,720,Private,879,296,1013,379
7.MP4_frame4104263.jpeg,1280,720,Private,621,235,719,284
53.avi_frame60000.jpeg,800,450,SharedTaxi,0,251,152,374
54.avi_frame280000.jpeg,800,450,SharedTaxi,0,265,136,399
40.avi_frame125000.jpeg,800,450,Truck,92,161,173,245
1.MP4_frame2640938.jpeg,1280,720,Truck,768,178,868,258
1.MP4_frame2640938.jpeg,1280,720,Bus,1143,208,1242,300
1.MP4_frame2640938.jpeg,1280,720,Taxi,1203,270,1267,324
1.MP4_frame2640938.jpeg,1280,720,Transit,810,231,1061,399
1.MP4_frame2640938.jpeg,1280,720,Transit,443,198,609,284
1.MP4_frame2640938.jpeg,1280,720,Taxi,309,275,464,360
1.MP4_frame2640938.jpeg,1280,720,Bus,0,221,69,312
1.MP4_frame2640938.jpeg,1280,720,Pickup,258,242,384,302
8.MP4_frame2155949.jpeg,1280,720,Truck,935,200,990,256
8.MP4_frame2155949.jpeg,1280,720,Taxi,1104,455,1280,692
8.MP4_frame2155949.jpeg,1280,720,Bus,154,221,328,371
8.MP4_frame2155949.jpeg,1280,720,Truck,314,233,626,493
108.avi_frame150000.jpeg,800,450,Truck,262,66,508,216
108.avi_frame150000.jpeg,800,450,Pickup,639,205,800,304
6.MP4_frame2261222.jpeg,1280,720,Truck,244,86,581,248
6.MP4_frame2261222.jpeg,1280,720,Bus,10,102,214,170
35.avi_frame100000.jpeg,800,450,SUV,177,215,248,274
72.avi_frame50000.jpeg,800,450,SmallTruck,180,195,281,293
72.avi_frame50000.jpeg,800,450,Truck,0,215,148,313
72.avi_frame50000.jpeg,800,450,Truck,0,235,169,449
124.avi_frame155000.jpeg,800,450,Private,476,80,518,103
124.avi_frame155000.jpeg,800,450,Private,496,78,531,99
124.avi_frame155000.jpeg,800,450,Private,440,182,613,282
124.avi_frame155000.jpeg,800,450,Private,766,298,799,359
124.avi_frame155000.jpeg,800,450,Private,719,249,800,311
124.avi_frame155000.jpeg,800,450,Private,278,132,383,183
124.avi_frame155000.jpeg,800,450,Private,271,153,390,212
124.avi_frame155000.jpeg,800,450,Truck,44,65,325,272
124.avi_frame155000.jpeg,800,450,SUV,192,55,248,84
124.avi_frame155000.jpeg,800,450,Private,111,55,167,82
124.avi_frame155000.jpeg,800,450,Bus,0,27,110,99
97.avi_frame125000.jpeg,800,450,Private,333,227,565,372
67.avi_frame80000.jpeg,800,450,Taxi,209,274,312,362
95.avi_frame280000.jpeg,800,450,Truck,97,45,317,155
5.MP4_frame3498166.jpeg,1280,720,SmallTruck,1180,209,1247,278
8.MP4_frame3756083.jpeg,1280,720,Private,554,235,660,293
8.MP4_frame3756083.jpeg,1280,720,Private,293,237,359,282
8.MP4_frame3756083.jpeg,1280,720,Private,324,279,449,351
4.MP4_frame824068.jpeg,1280,720,Transit,229,99,339,154
4.MP4_frame824068.jpeg,1280,720,Transit,1157,200,1240,291
4.MP4_frame824068.jpeg,1280,720,Bus,1243,205,1280,301
4.MP4_frame824068.jpeg,1280,720,Transit,0,245,390,555
4.MP4_frame824068.jpeg,1280,720,SUV,520,156,652,220
4.MP4_frame824068.jpeg,1280,720,Minivan,644,116,737,162
4.MP4_frame4923530.jpeg,1280,720,Transit,32,399,849,717
4.MP4_frame4923530.jpeg,1280,720,Taxi,629,119,718,163
4.MP4_frame4923530.jpeg,1280,720,Motorcycle,293,135,346,193
4.MP4_frame4923530.jpeg,1280,720,Truck,0,103,202,268
4.MP4_frame4923530.jpeg,1280,720,Commercial,1201,183,1240,230
4.MP4_frame4923530.jpeg,1280,720,SUV,1005,154,1044,186
112.avi_frame290000.jpeg,800,450,Truck,201,32,297,82
89.avi_frame255000.jpeg,800,450,SUV,192,173,387,297
89.avi_frame255000.jpeg,800,450,Truck,261,35,360,88
89.avi_frame255000.jpeg,800,450,Transit,58,70,187,151
31.avi_frame175000.jpeg,800,450,SharedTaxi,105,205,180,267
31.avi_frame175000.jpeg,800,450,Private,516,277,666,351
31.avi_frame175000.jpeg,800,450,Private,120,230,193,285
5.MP4_frame4003166.jpeg,1280,720,Truck,302,86,472,201
5.MP4_frame4003166.jpeg,1280,720,Bus,0,161,155,434
6.MP4_frame2106222.jpeg,1280,720,Bus,0,106,859,487
6.MP4_frame2106222.jpeg,1280,720,Private,1088,276,1203,378
6.MP4_frame2106222.jpeg,1280,720,Private,922,162,999,209
6.MP4_frame2106222.jpeg,1280,720,Private,777,133,854,170
6.MP4_frame2106222.jpeg,1280,720,Transit,104,116,176,168
24.avi_frame130000.jpeg,800,450,SharedTaxi,186,179,329,275
24.avi_frame130000.jpeg,800,450,SharedTaxi,0,285,123,419
21.avi_frame95000.jpeg,800,450,SharedTaxi,214,137,259,174
21.avi_frame95000.jpeg,800,450,SharedTaxi,0,281,165,429
21.avi_frame95000.jpeg,800,450,Private,162,265,361,375
109.avi_frame25000.jpeg,800,450,SharedTaxi,295,143,462,235
119.avi_frame135000.jpeg,800,450,Private,84,53,148,82
119.avi_frame135000.jpeg,800,450,Minivan,186,59,263,96
119.avi_frame135000.jpeg,800,450,Jeep,618,202,800,304
119.avi_frame135000.jpeg,800,450,Transit,483,56,531,85
119.avi_frame135000.jpeg,800,450,Private,452,78,494,99
119.avi_frame135000.jpeg,800,450,Private,375,67,415,86
119.avi_frame135000.jpeg,800,450,Private,303,60,354,85
119.avi_frame135000.jpeg,800,450,Private,236,58,288,84
119.avi_frame135000.jpeg,800,450,Private,47,90,130,143
119.avi_frame135000.jpeg,800,450,Private,205,173,384,284
119.avi_frame135000.jpeg,800,450,Private,355,159,493,234
7.MP4_frame3949263.jpeg,1280,720,Jeep,266,252,366,333
7.MP4_frame3949263.jpeg,1280,720,Transit,1075,253,1145,345
49.avi_frame245000.jpeg,800,450,Transit,109,202,212,325
18.avi_frame25000.jpeg,800,450,Truck,226,111,281,173
18.avi_frame25000.jpeg,800,450,SUV,387,149,458,189
8.MP4_frame3801083.jpeg,1280,720,Bus,178,232,417,387
107.avi_frame200000.jpeg,800,450,SharedTaxi,83,78,166,132
107.avi_frame200000.jpeg,800,450,SharedTaxi,30,85,134,142
107.avi_frame200000.jpeg,800,450,SharedTaxi,201,110,314,173
15.avi_frame15000.jpeg,800,450,SharedTaxi,0,203,106,298
15.avi_frame15000.jpeg,800,450,SharedTaxi,228,134,259,170
15.avi_frame15000.jpeg,800,450,Truck,211,107,253,159
22.avi_frame15000.jpeg,800,450,SharedTaxi,260,135,297,172
22.avi_frame15000.jpeg,800,450,SharedTaxi,0,266,287,425
8.MP4_frame2455949.jpeg,1280,720,Truck,1067,226,1140,316
107.avi_frame299650.jpeg,800,450,Bus,602,69,656,101
107.avi_frame299650.jpeg,800,450,Commercial,46,70,187,141
107.avi_frame299650.jpeg,800,450,SharedTaxi,241,126,400,217
107.avi_frame299650.jpeg,800,450,SharedTaxi,596,201,800,279
107.avi_frame299650.jpeg,800,450,Pickup,183,104,297,167
13.avi_frame295000.jpeg,800,450,SharedTaxi,0,187,158,300
13.avi_frame295000.jpeg,800,450,Private,759,177,800,216
13.avi_frame295000.jpeg,800,450,Jeep,293,144,353,192
13.avi_frame295000.jpeg,800,450,Truck,214,106,298,191
1.MP4_frame3375938.jpeg,1280,720,Bus,66,200,145,260
1.MP4_frame3375938.jpeg,1280,720,SUV,460,218,590,277
1.MP4_frame3375938.jpeg,1280,720,Pickup,330,213,433,269
1.MP4_frame3375938.jpeg,1280,720,SUV,637,285,861,393
1.MP4_frame3375938.jpeg,1280,720,Private,1168,241,1212,278
1.MP4_frame3375938.jpeg,1280,720,Private,884,237,944,290
1.MP4_frame3375938.jpeg,1280,720,Private,173,269,301,338
1.MP4_frame3375938.jpeg,1280,720,Private,1202,321,1280,406
1.MP4_frame3375938.jpeg,1280,720,Private,69,247,137,298
39.avi_frame215000.jpeg,800,450,Taxi,111,225,178,282
39.avi_frame215000.jpeg,800,450,SharedTaxi,0,251,157,369
39.avi_frame215000.jpeg,800,450,SharedTaxi,161,259,285,369
39.avi_frame215000.jpeg,800,450,SharedTaxi,7,351,364,449
104.avi_frame205000.jpeg,800,450,Pickup,179,50,258,84
104.avi_frame205000.jpeg,800,450,SharedTaxi,0,110,80,196
85.avi_frame20000.jpeg,800,450,Transit,553,69,594,101
70.avi_frame75000.jpeg,800,450,Pickup,196,226,286,291
70.avi_frame75000.jpeg,800,450,SharedTaxi,98,200,151,249
2.MP4_frame3105326.jpeg,1280,720,Bus,346,187,694,265
2.MP4_frame3105326.jpeg,1280,720,Truck,1086,182,1136,250
2.MP4_frame3105326.jpeg,1280,720,Commercial,803,182,873,231
2.MP4_frame3105326.jpeg,1280,720,Motorcycle,868,237,910,292
4.MP4_frame2539024.jpeg,1280,720,Bus,995,133,1070,188
4.MP4_frame2539024.jpeg,1280,720,Transit,1139,175,1191,238
4.MP4_frame2539024.jpeg,1280,720,Truck,1237,185,1280,283
4.MP4_frame2539024.jpeg,1280,720,Truck,83,85,183,156
4.MP4_frame2539024.jpeg,1280,720,Bus,0,96,127,175
4.MP4_frame2539024.jpeg,1280,720,Private,893,253,1052,372
4.MP4_frame2539024.jpeg,1280,720,SUV,127,124,195,170
4.MP4_frame2539024.jpeg,1280,720,Private,353,130,440,182
4.MP4_frame2539024.jpeg,1280,720,Private,947,149,1006,188
4.MP4_frame2539024.jpeg,1280,720,Private,1022,167,1076,208
4.MP4_frame2539024.jpeg,1280,720,Private,1070,218,1146,277
4.MP4_frame2539024.jpeg,1280,720,Private,1101,241,1195,313
4.MP4_frame2539024.jpeg,1280,720,Private,1120,292,1242,407
4.MP4_frame2539024.jpeg,1280,720,Private,263,134,345,182
4.MP4_frame2539024.jpeg,1280,720,Private,278,112,354,148
14.avi_frame289690.jpeg,800,450,SharedTaxi,472,161,548,223
14.avi_frame289690.jpeg,800,450,Transit,16,199,405,397
14.avi_frame289690.jpeg,800,450,Private,748,175,800,215
14.avi_frame289690.jpeg,800,450,Private,248,165,301,212
22.avi_frame30000.jpeg,800,450,SharedTaxi,284,141,346,189
22.avi_frame30000.jpeg,800,450,SharedTaxi,0,267,285,425
75.avi_frame25000.jpeg,800,450,Transit,111,191,202,296
69.avi_frame90000.jpeg,800,450,Transit,31,231,269,377
69.avi_frame90000.jpeg,800,450,Truck,1,197,507,449
69.avi_frame90000.jpeg,800,450,Truck,0,196,103,295
69.avi_frame90000.jpeg,800,450,Truck,66,187,187,242
37.avi_frame215000.jpeg,800,450,SUV,440,271,606,351
3.MP4_frame311424.jpeg,1280,720,Bus,834,128,1055,225
3.MP4_frame311424.jpeg,1280,720,Motorcycle,749,145,800,198
3.MP4_frame311424.jpeg,1280,720,Truck,2,361,400,718
3.MP4_frame311424.jpeg,1280,720,Bus,865,115,978,157
53.avi_frame145000.jpeg,800,450,Bus,445,196,672,414
97.avi_frame295000.jpeg,800,450,SharedTaxi,118,87,221,149
116.avi_frame60000.jpeg,800,450,Bus,280,40,396,87
116.avi_frame60000.jpeg,800,450,Transit,484,62,535,91
116.avi_frame60000.jpeg,800,450,Transit,137,37,224,76
111.avi_frame80000.jpeg,800,450,Truck,620,64,660,94
90.avi_frame225000.jpeg,800,450,Truck,614,204,799,446
90.avi_frame225000.jpeg,800,450,Truck,195,90,426,212
90.avi_frame225000.jpeg,800,450,Bus,269,37,374,80
90.avi_frame225000.jpeg,800,450,Commercial,622,191,800,278
5.MP4_frame3868166.jpeg,1280,720,Commercial,804,139,902,208
5.MP4_frame3868166.jpeg,1280,720,Bus,1114,170,1280,301
74.avi_frame115000.jpeg,800,450,Commercial,248,229,354,304
74.avi_frame115000.jpeg,800,450,Transit,128,212,212,315
58.avi_frame127962.jpeg,800,450,SharedTaxi,471,279,607,403
58.avi_frame127962.jpeg,800,450,Truck,111,158,211,273
118.avi_frame188300.jpeg,800,450,Commercial,294,42,355,81
118.avi_frame188300.jpeg,800,450,Private,344,68,397,98
118.avi_frame188300.jpeg,800,450,Private,194,66,265,99
118.avi_frame188300.jpeg,800,450,Private,240,60,288,84
118.avi_frame188300.jpeg,800,450,Private,295,60,346,84
118.avi_frame188300.jpeg,800,450,Minivan,112,145,303,274
